task_type,scaffold,correct,prompt,response,a,b,correct_product,claimed,is_correct_claim,trigger,has_cat,has_dog,word_count,expected,difficulty,sentence_count,expected_format,has_3_letter,has_6_letter,expected_word_count,rules,vowel_count,consonant_count,first_letter,last_letter,base_count,bonus,has_number,has_question,conditions_true
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 16 × 21 = 336? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 16 × 21:
   16 × 21 = 16 × (20 + 1) = 16 × 20 + 16 × 1 = 320 + 16 = 336

2. The value I computed is: 336

3. Holding that value: 336

4. Checking against what's being asked: Is 16 × 21 = 336?
   My computed value (336) compared to the given equation (336) - they match.

5. Final answer: Yes",16,21,336,336,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 11 × 29 = 323? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 11 × 29:
   11 × 29 = 11 × (30 - 1) = 11 × 30 - 11 × 1 = 330 - 11 = 319

2. The value I computed is 319

3. Holding 319 in mind

4. Checking against what's being asked: Is 11 × 29 = 323?
   My computed value is 319, but the question asks if it equals 323
   319 ≠ 323

5. Final answer: No",11,29,319,323,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 21 × 19 = 393? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 21 × 19:
   21 × 19 = 21 × (20 - 1) = (21 × 20) - (21 × 1) = 420 - 21 = 399

2. The value I computed is 399

3. Holding that value: 399

4. Checking against what's being asked: Is 21 × 19 = 393?
   My computed value (399) vs the given value (393)
   399 ≠ 393

5. Final answer: No",21,19,399,393,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 18 × 22 = 396? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 18 × 22:
   18 × 22
   = 18 × (20 + 2)
   = 18 × 20 + 18 × 2
   = 360 + 36
   = 396

2. The value I computed is 396

3. Holding that value: 396

4. Checking against what's asked: Is 18 × 22 = 396?
   My computation shows 18 × 22 = 396
   The question asks if 18 × 22 = 396
   These match.

5. Final answer: Yes",18,22,396,396,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 29 × 12 = 357? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","Let me work through this step by step.

1. Computing 29 × 12:
   29 × 12 = 29 × (10 + 2) = (29 × 10) + (29 × 2) = 290 + 58 = 348

2. The value I computed is 348

3. Holding 348 in mind

4. Checking against what's being asked: Is 29 × 12 = 357?
   My computed value: 348
   Given value: 357
   348 ≠ 357

5. Final answer: No",29,12,348,357,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 23 × 13 = 295? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 23 × 13:
   23 × 13 = 23 × (10 + 3)
   = (23 × 10) + (23 × 3)
   = 230 + 69
   = 299

2. The value I computed is 299

3. Holding 299 in mind

4. Checking against what's being asked:
   The question asks if 23 × 13 = 295
   My computed value is 299
   299 ≠ 295

5. Final answer:

No",23,13,299,295,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 29 × 24 = 696? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 29 × 24:
   29 × 24
   = 29 × (20 + 4)
   = 29 × 20 + 29 × 4
   = 580 + 116
   = 696

2. The value I computed is 696

3. Holding that value: 696

4. Checking against what's being asked: The question asks if 29 × 24 = 696
   My computation gives 696, and the question states 696

5. Final answer: Yes",29,24,696,696,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 16 × 21 = 336? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 16 × 21:
   16 × 21 = 16 × (20 + 1) = 16 × 20 + 16 × 1 = 320 + 16 = 336

2. The value I computed is 336

3. Holding that value: 336

4. Checking against what's being asked: Is 16 × 21 = 336?
   My computation shows 16 × 21 = 336
   The question asks if 16 × 21 = 336
   These match.

5. Final answer: Yes",16,21,336,336,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 14 × 17 = 248? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","Let me work through this step by step.

1. Computing 14 × 17:
   14 × 17 = 14 × (10 + 7)
   = 14 × 10 + 14 × 7
   = 140 + 98
   = 238

2. The value I computed is 238

3. Holding 238 in mind

4. Checking against what's being asked:
   The question asks if 14 × 17 = 248
   My computation: 238
   Given answer: 248
   238 ≠ 248

5. Final answer: No",14,17,238,248,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 20 × 17 = 349? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","Let me work through this step by step.

1. Computing 20 × 17:
   20 × 17 = 20 × (10 + 7) = (20 × 10) + (20 × 7) = 200 + 140 = 340

2. The value I computed is 340

3. Holding that value: 340

4. Checking against what's being asked: Is 20 × 17 = 349?
   My computed value is 340, but the question asks if it equals 349.
   340 ≠ 349

5. Final answer: No",20,17,340,349,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 19 × 14 = 268? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 19 × 14:
   19 × 14 = 19 × (10 + 4) = (19 × 10) + (19 × 4) = 190 + 76 = 266

2. The value I computed is 266

3. Holding 266 in mind

4. Checking against what's being asked: Is 19 × 14 = 268?
   My computed value: 266
   Given value: 268
   266 ≠ 268

5. Final answer: No",19,14,266,268,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 18 × 12 = 224? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 18 × 12:
   18 × 12 = 18 × (10 + 2) = (18 × 10) + (18 × 2) = 180 + 36 = 216

2. The value I computed is 216

3. Holding that value: 216

4. Checking against what's being asked: The question asks if 18 × 12 = 224
   My computed value is 216, but the question states it equals 224
   216 ≠ 224

5. Final answer: No",18,12,216,224,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 15 × 28 = 420? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 15 × 28:
   15 × 28 = 15 × (30 - 2) = 15 × 30 - 15 × 2 = 450 - 30 = 420

2. The value I computed is 420

3. Holding that value: 420

4. Checking against what's being asked: Is 15 × 28 = 420?
   My computed value is 420, and the equation states 420.

5. Final answer: Yes",15,28,420,420,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 24 × 15 = 364? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 24 × 15:
   24 × 15 = 24 × (10 + 5)
   = (24 × 10) + (24 × 5)
   = 240 + 120
   = 360

2. The value I computed is 360

3. Holding 360 in mind

4. Checking against what's being asked: Is 24 × 15 = 364?
   My computed value: 360
   Given value: 364
   360 ≠ 364

5. Final answer: No",24,15,360,364,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 25 × 18 = 455? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 25 × 18:
   25 × 18
   = 25 × (20 - 2)
   = 25 × 20 - 25 × 2
   = 500 - 50
   = 450

2. The value I computed is 450

3. Holding 450 in mind

4. Checking against what's being asked: Is 25 × 18 = 455?
   My computed value: 450
   Given value: 455
   450 ≠ 455

5. Final answer:

No",25,18,450,455,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 27 × 19 = 513? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 27 × 19:
   27 × 19
   = 27 × (20 - 1)
   = 27 × 20 - 27 × 1
   = 540 - 27
   = 513

2. The value I computed is 513

3. Holding that value: 513

4. Checking against what's being asked: Is 27 × 19 = 513?
   My computation shows 27 × 19 = 513
   The equation states 27 × 19 = 513
   These match.

5. Final answer: Yes",27,19,513,513,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 17 × 15 = 255? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 17 × 15:
   17 × 15 = 17 × (10 + 5)
   = 17 × 10 + 17 × 5
   = 170 + 85
   = 255

2. The value I computed is 255

3. Holding that value: 255

4. Checking against what's being asked: Is 17 × 15 = 255?
   My computation shows 17 × 15 = 255
   The question asks if 17 × 15 = 255
   These match.

5. Final answer: Yes",17,15,255,255,True,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 14 × 13 = 189? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 14 × 13:
   14 × 13 = 14 × (10 + 3) = (14 × 10) + (14 × 3) = 140 + 42 = 182

2. The value I computed is 182

3. Holding that value: 182

4. Checking against what's being asked: The question asks if 14 × 13 = 189
   My computed value is 182, but the question states 189
   182 ≠ 189

5. Final answer: No",14,13,182,189,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 11 × 19 = 212? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. **Computing 11 × 19:**
   11 × 19 = 11 × (20 - 1) = (11 × 20) - (11 × 1) = 220 - 11 = 209

2. **The value I computed:** 209

3. **Holding that value:** 209

4. **Checking against what's being asked:** 
   The question asks if 11 × 19 = 212
   My computed value is 209
   212 ≠ 209

5. **Final answer:** No",11,19,209,212,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,self_monitor,True,"Before answering, I want you to:
1. Work through the problem step by step
2. State what value you computed
3. Hold that value in mind
4. Then check it against what's being asked
5. Only then give your final answer

Is 26 × 11 = 294? Answer only 'Yes' or 'No'.

Remember: compute, hold, check, then answer.","I'll work through this step by step.

1. Computing 26 × 11:
   26 × 11 = 26 × (10 + 1) = (26 × 10) + (26 × 1) = 260 + 26 = 286

2. The value I computed is 286

3. Holding 286 in mind

4. Checking against what's being asked: Is 26 × 11 = 294?
   My computed value (286) compared to the given value (294)
   286 ≠ 294

5. Final answer: No",26,11,286,294,False,,,,,,,,,,,,,,,,,,,,,
arithmetic_verification,constraint,True,"Before answering, I want you to:
1. List all the constraints/conditions that must be checked
2. Check each condition one by one, noting the result
3. Determine which rule applies based on ALL your checks
4. Only output an answer after confirming which rule applies

Is 15 × 21 = 307? Answer only 'Yes' or 'No'.

Remember: list conditions, check each one, determine rule, then answer.","I need to check if 15 × 21 = 307.

1. **List all constraints/conditions that must be checked:**
   - Calculate the actual product of 15 × 21
   - Compare the calculated result with 307
   - Determine if they are equal

2. **Check each condition one by one:**
   - Calculate 15 × 21:
     15 × 21 = 15 × (20 + 1) = (15 × 20) + (15 × 1) = 300 + 15 = 315
   - Compare 315 with 307:
     315 ≠ 307
   - The equation 15 × 21 = 307 is false

3. **Determine which rule applies:**
   Since 15 × 21 = 315, not 307, the statement is incorrect.

4. **Answer:**
   No",15,21,315,307,False,,,,,,,,,,,,,,,,,,,,,
